latitude_dd,longitude_dd,latitude,longitude,eventName,hwmTypeName,hwmQualityName,verticalDatumName,verticalMethodName,approvalMember,markerName,horizontalMethodName,horizontalDatumName,flagMemberName,surveyMemberName,site_no,siteDescription,sitePriorityName,networkNames,stateName,countyName,siteZone,sitePermHousing,site_latitude,site_longitude,hwm_id,waterbody,site_id,event_id,hwm_type_id,hwm_quality_id,hwm_locationdescription,survey_date,elev_ft,vdatum_id,vcollect_method_id,bank,approval_id,marker_id,height_above_gnd,hcollect_method_id,peak_summary_id,hwm_notes,hwm_environment,flag_date,stillwater,hdatum_id,flag_member_id,survey_member_id,uncertainty,hwm_uncertainty,hwm_label,last_updated,last_updated_by,horizontal_datums,vertical_collect_methods,horizontal_collect_methods,hwm_types,hwm_qualities,event,peak_summary,survey_member,marker,approval,files,site,vertical_datums,flag_member,Links
40.2092894,-75.4519511,40.2092894,-75.4519511,2021 Ida,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Marla Stuckey,Paint,Phone/Car GPS,WGS84 (from Digital Map),Linda Zarr,Linda Zarr,PAMON31373,Perkiomen Creek near Route 113 Bridge,,,PA,Montgomery County,,No,40.2092894,-75.4519511,41084,Perkiomen Creek,31373,312,5,3,Creekside past Rahns' Concrete parking area next to main office entrance door located on corner fence post. Orange pain on post to help locate mark.,9/15/2021 4:00:00 AM,131,2,6,Left,27900,3,3,3,,,Riverine,9/9/2021 4:00:00 AM,1,4,1584,1584,,,HWM-9/9-3,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.2089491,-75.4488491,40.2089491,-75.4488491,2021 Ida,Debris,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Marla Stuckey,Paint,Phone/Car GPS,WGS84 (from Digital Map),Linda Zarr,Linda Zarr,PAMON31374,"Perkiomen Creek, downstream of Route 113 between bridges",,,PA,Montgomery County,,No,40.2089491,-75.4488491,41085,Perkiomen Creek,31374,312,2,3,Chain link fence downstream of Route 113 between bridges.,9/15/2021 4:00:00 AM,131.3,2,6,N/A,27907,3,3,3,,,Riverine,9/9/2021 4:00:00 AM,1,4,1584,1584,,,HWM-9/9-4,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.2161222,-75.450778,40.2161222,-75.450778,2021 Ida,Debris,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Marla Stuckey,,Phone/Car GPS,WGS84 (from Digital Map),Linda Zarr,Linda Zarr,PAMON31375,Perkiomen Creek before islands and Route 113 bridge,,,PA,Montgomery County,,No,40.2161222,-75.450778,41086,Perkiomen Creek,31375,312,2,2,Exelon property small building downstream of PA Live Steamers. Mark is on northeast creekside corner post of small fenced area.,9/15/2021 4:00:00 AM,132.4,2,6,Right,27902,,3.95,3,,,Riverine,9/9/2021 4:00:00 AM,1,4,1584,1584,,,HWM-9/9-5,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.2163216,-75.4525499,40.2163216,-75.4525499,2021 Ida,Seed line,Fair: +/- 0.20 ft,,,Marla Stuckey,,Phone/Car GPS,WGS84 (from Digital Map),Linda Zarr,,PAMON31376,"Perkiomen Creek, Pennsylvania Live Steamers",,,PA,Montgomery County,,No,40.2163216,-75.4525499,41087,Perkiomen Creek,31376,312,5,3,Southeast corner of building 8 mini model train shed next to Pennsylvania Live Steamers red Caboose train car.,,,,,Right,27865,,2.2,3,,,Riverine,9/9/2021 4:00:00 AM,1,4,1584,,,,HWM-9/9-6,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.2235889,-75.453078,40.2235889,-75.453078,2021 Ida,Seed line,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,Marla Stuckey,,Phone/Car GPS,WGS84 (from Digital Map),Linda Zarr,Linda Zarr,PAMON31377,Perkiomen Creek below Graterford Road Bridge,,,PA,Montgomery County,,No,40.2235889,-75.453078,41088,Perkiomen Creek,31377,312,5,4,Southeast corner fence post at Norm's Save Station/Mari-Al Auto Body,9/15/2021 4:00:00 AM,135.9,2,6,Right,27898,,1.1,3,,,Riverine,9/9/2021 4:00:00 AM,1,4,1584,1584,,,HWM-9/9-7,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.2402996,-75.4560053,40.2402996,-75.4560053,2021 Ida,Debris,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Marla Stuckey,,Phone/Car GPS,WGS84 (from Digital Map),Linda Zarr,Linda Zarr,PAMON31378,Perkiomen Creek under Plank Road Bridge,,,PA,Montgomery County,,No,40.2402996,-75.4560053,41089,Perkiomen Creek,31378,312,2,3,Downstream of Gravel Pike and Plank Road intersection retention pond fence post closest to Plank Road and Gravel Pike.,9/15/2021 4:00:00 AM,140.2,2,6,Right,27906,,4.3,3,,,Riverine,9/9/2021 4:00:00 AM,1,4,1584,1584,,,HWM-9/9-8,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.240714,-75.455777,40.240714,-75.455777,2021 Ida,Debris,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Marla Stuckey,,Phone/Car GPS,WGS84 (from Digital Map),Linda Zarr,Linda Zarr,PAMON31379,"Perkiomen Creek, Creekside of Gravel Pike and Plank Road",,,PA,Montgomery County,,No,40.240714,-75.455777,41090,Perkiomen Creek,31379,312,2,3,"Upstream, creekside of Gravel Pike and Plank Road intersection retention pond flagged fence line farthest from Gravel Pike and next to Plank Road.",9/15/2021 4:00:00 AM,140.3,2,6,Right,27871,,4.3,3,,,Riverine,9/9/2021 4:00:00 AM,1,4,1584,1584,,,HWM-9/9-9,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.229249,-75.451655,40.229249,-75.451655,2021 Ida,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Marla Stuckey,,Phone/Car GPS,WGS84 (from Digital Map),Linda Zarr,Linda Zarr,PAMON31380,Perkiomen Creek at Graterford gage,,,PA,Montgomery County,,No,40.229249,-75.451655,41091,Perkiomen Creek,31380,312,5,2,On Precipitation Sensor located on top of USGS Perkiomen Creek at Graterford gage.,9/16/2021 4:00:00 AM,135,2,6,Left,27869,,13.9,3,,,Riverine,9/9/2021 4:00:00 AM,1,4,1584,1584,,,HWM-9/9-10,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.596904,-75.472845,40.596904,-75.472845,2021 Ida,Mud,Fair: +/- 0.20 ft,,,Marla Stuckey,Nail and HWM tag,Phone/Car GPS,WGS84 (from Digital Map),Linda Zarr,,PALEH31381,"Little Lehigh Creek in Allentown, Utility pole #63222",,,PA,Lehigh County,,No,40.596904,-75.472845,41092,Little Lehigh Creek,31381,312,1,3,"Utility pole #63222, on right side of channel, approximately 800 feet downstream of gage.",,,,,Right,27846,6,5.4,3,,No easy access to HWM. HWM in wooded/bushy area which likely would not have yielded good GNSS results.  No survey done.,Riverine,9/10/2021 4:00:00 AM,1,4,1584,,,,HWM3,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.59679,-75.470227,40.59679,-75.470227,2021 Ida,Debris,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Marla Stuckey,Tape,Phone/Car GPS,WGS84 (from Digital Map),Linda Zarr,Linda Zarr,PALEH31382,"Little Lehigh Creek, Richmoore Florist, Allentown",,,PA,Lehigh County,,No,40.59679,-75.470227,41093,Little Lehigh Creek,31382,312,2,3,"Downstream streamward corner of chain link fence at Richmoore Florist located on right side of channel, approximately 1600 feet downstream of gage.",9/11/2021 4:00:00 AM,254.6,2,6,Right,27842,2,6.2,3,,,Riverine,9/10/2021 4:00:00 AM,1,4,1584,1584,,,HWM4,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.597678,-75.4663,40.597678,-75.4663,2021 Ida,Mud,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Marla Stuckey,Marker,Phone/Car GPS,WGS84 (from Digital Map),Linda Zarr,Linda Zarr,PALEH31383,"Little Lehigh Creek, intersection of Lehigh Street and Martin Luther King Jr. Drive",,,PA,Lehigh County,,No,40.597678,-75.4663,41094,Little Lehigh Creek,31383,312,1,2,Downstream side of Urban Greenway Sign downstream of the intersection of Lehigh Street and Martin Luther King Jr. Drive approximately 2650 feet downstream of gage.,9/11/2021 4:00:00 AM,251.8,2,6,Left,27843,4,0.9,3,,,Riverine,9/10/2021 4:00:00 AM,1,4,1584,1584,,,HWM5,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.599918,-75.462835,40.599918,-75.462835,2021 Ida,Debris,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Marla Stuckey,Tape,Phone/Car GPS,WGS84 (from Digital Map),Linda Zarr,Linda Zarr,PALEH31384,"Little Lehigh Creek, abandoned Railroad bridge, Allentown",,,PA,Lehigh County,,No,40.599918,-75.462835,41095,Little Lehigh Creek,31384,312,2,3,Chain link fence located on upstream center of abandoned railroad bridge located streamward of Martin Luther King Jr. Drive.,9/11/2021 4:00:00 AM,249.5,2,6,N/A,27840,2,2.9,3,,,Riverine,9/10/2021 4:00:00 AM,0,4,1584,1584,,,HWM6,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.591258,-75.482447,40.591258,-75.482447,2021 Ida,Mud,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Marla Stuckey,Marker,Phone/Car GPS,WGS84 (from Digital Map),Linda Zarr,Linda Zarr,PALEH31385,"Little Lehigh Creek, Ward Street Bridge, Allentown",,,PA,Lehigh County,,No,40.591258,-75.482447,41096,Little Lehigh Creek,31385,312,1,2,"Ward Street Bridge concrete support on left side of channel, upstream and streamward of recycling center, approximately 2700 feet upstream of gage.",9/11/2021 4:00:00 AM,258.4,2,6,Left,27844,4,6.3,3,,,Riverine,9/10/2021 4:00:00 AM,1,4,1584,1584,,,HWM7,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.588684,-75.489925,40.588684,-75.489925,2021 Ida,Debris,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Marla Stuckey,Nail and HWM tag,Phone/Car GPS,WGS84 (from Digital Map),Linda Zarr,Linda Zarr,PALEH31386,"Little Lehigh Creek, Oak tree approximately 4850 feet upstream of gage",,,PA,Lehigh County,,No,40.588684,-75.489925,41097,Little Lehigh Creek,31386,312,2,3,"Downstream side of 30 inch diameter swamp oak tree located on right side of channel, approximately 4850 feet upstream of gage.",9/11/2021 4:00:00 AM,260.4,2,6,Right,27837,6,6.6,3,,,Riverine,9/10/2021 4:00:00 AM,1,4,1584,1584,,,HWM8,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.589238,-75.487468,40.589238,-75.487468,2021 Ida,Mud,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Marla Stuckey,Marker,Phone/Car GPS,WGS84 (from Digital Map),Linda Zarr,Linda Zarr,PALEH31387,"Little Lehigh Creek, downstream of Lehigh Parkway East, Allentown",,,PA,Lehigh County,,No,40.589238,-75.487468,41098,Little Lehigh Creek,31387,312,1,2,"Downstream streamward corner of White Serfass Construction Company trailer, along right side of channel, downstream of Lehigh Parkway East.",9/11/2021 4:00:00 AM,259.6,2,6,Right,27841,4,3.8,3,,,Riverine,9/10/2021 4:00:00 AM,1,4,1584,1584,,,HWM9,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.46347,-78.20133,40.46347,-78.20133,2021 Ida,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,Missing Approval,Other (Note in Description box),Handheld GPS,WGS84 (from Digital Map),Linda Zarr,Linda Zarr,PABLA31388,"Frankstown Branch Juniata River, Lions Club pavilion at park",,,PA,Blair County,,No,40.46347,-78.20133,41099,Frankstown Branch Juniata River,31388,312,5,1,"Pencil line on 3rd Lions Club pavilion post from parking lot on downstream side, orange flagging attached to post.",9/16/2021 4:00:00 AM,848,2,6,Right,27726,9,1.2,1,,,Riverine,9/11/2021 4:00:00 AM,1,4,1584,1584,,,HWM#1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.637908,-73.998204,40.637908,-73.998204,2021 Ida,Mud,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,Ron Busciolano,Marker,Phone/Car GPS,WGS84 (from Digital Map),Amy Simonson,Amy Simonson,NYKIN31389,"Intersection of 50th St. and Fort Hamilton Pkwy., Borough Park, Brooklyn",,,NY,Kings County,,No,40.637799,-73.998344,41100,Flash flooding,31389,312,1,4,Mud line at base of silver light pole.,10/29/2021 4:00:00 AM,82.6,2,6,N/A,24730,4,,3,,,Riverine,9/13/2021 4:00:00 AM,0,4,900,900,0.1,,HWM-1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.636113,-73.995239,40.636113,-73.995239,2021 Ida,Mud,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,Ron Busciolano,Marker,Phone/Car GPS,WGS84 (from Digital Map),Ron Busciolano,Ron Busciolano,NYKIN31390,"Near intersection of 50th St. and New Utrecht Ave., Borough Park, Brooklyn",,,NY,Kings County,,No,40.635961,-73.995206,41101,Flash flooding,31390,312,1,4,Mud line on white door of brick building.,10/29/2021 4:00:00 AM,64.4,2,6,N/A,24732,4,,3,,HWM-1 was painted over when survey team arrived.,Riverine,9/13/2021 4:00:00 AM,0,4,406,406,0.1,,HWM-2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.633772,-73.996193,40.633772,-73.996193,2021 Ida,Mud,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,Ron Busciolano,Marker,Phone/Car GPS,WGS84 (from Digital Map),Ron Busciolano,Ron Busciolano,NYKIN31391,"53rd St., between 12th Ave. and New Utrecht Ave., Borough Park, Brooklyn",,,NY,Kings County,,No,40.633876,-73.996352,41102,Flash flooding,31391,312,1,4,Mud line at end of yellow curb near chain-link fence.,10/29/2021 4:00:00 AM,63,2,6,N/A,24734,4,,3,,,Riverine,9/13/2021 4:00:00 AM,0,4,406,406,0.1,,HWM-1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.795039,-73.95129,40.795039,-73.95129,2021 Ida,Debris,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Ron Busciolano,Paint,Phone/Car GPS,WGS84 (from Digital Map),Amy Simonson,Amy Simonson,NYNEW31394,"West of intersection of 5th Ave. and East 107th St., near east bank of Harlem Meer, Central Park, Manhattan",,,NY,New York County,,No,40.795039,-73.95129,41105,Flash flooding,31394,312,2,3,"Debris line on the east side of Harlem Meer, on right hand side by lake.",9/13/2021 4:00:00 AM,14.4,2,6,N/A,24419,3,0,3,,"At 106th St. entrance, make a right on the walking trail and head north. HWM located on the right hand side by the lake. GNSS levels directly on HWM.",Riverine,9/13/2021 4:00:00 AM,0,4,900,900,0.1,,HWM-1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.866126,-73.928156,40.866126,-73.928156,2021 Ida,Debris,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,Ron Busciolano,Not marked,Phone/Car GPS,WGS84 (from Digital Map),William Capurso,Amy Simonson,NYNEW31395,"Seaman Ave., between Dyckman St. and Riverside Dr., Inwood, Manhattan",,,NY,New York County,,No,40.866027,-73.928234,41106,Flash flooding,31395,312,2,1,Debris line on front grill of white Mercedes vehicle that owner of the shop verified has not been moved since the storm.,9/13/2021 4:00:00 AM,20.9,2,6,N/A,24416,8,1.95,3,,18.96+1.95=20.91 ft,Riverine,9/13/2021 4:00:00 AM,0,4,509,900,0.1,,HWM-1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.87368,-73.919569,40.87368,-73.919569,2021 Ida,Debris,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,Ron Busciolano,Not marked,Phone/Car GPS,WGS84 (from Digital Map),William Capurso,William Capurso,NYNEW31396,"Northwest of intersection of Indian Rd. and West 218th St., at cut channel of the Harlem River, Inwood Hill Park, Manhattan",,,NY,New York County,,No,40.873724,-73.919551,41107,Harlem River,31396,312,2,1,Cut channel of the Harlem River located in Inwood Hill Park.,9/13/2021 4:00:00 AM,6.9,2,6,N/A,24415,8,0,3,,GNSS levels run directly on HWM.,Riverine,9/13/2021 4:00:00 AM,0,4,509,509,0.1,,HWM-1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.46732,-78.20573,40.46732,-78.20573,2021 Ida,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Missing Approval,Nail and HWM tag,Handheld GPS,WGS84 (from Digital Map),Linda Zarr,Linda Zarr,PABLA31397,"Frankstown Branch Juniata River, Rail-Trail",,,PA,Blair County,,No,40.46732,-78.20573,41108,Frankstown Branch Juniata River,31397,312,5,2,"Dead ash tree, 1.1 ft diameter, marked on downstream side, 100 feet upstream of rail-trail parking lot, across from Cenveo settling pond.",9/16/2021 4:00:00 AM,851.5,2,6,Right,27727,6,2.9,1,,,Riverine,9/11/2021 4:00:00 AM,0,4,1584,1584,,,HWM#2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.46922,-78.19874,40.46922,-78.19874,2021 Ida,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Missing Approval,Nail and HWM tag,Handheld GPS,WGS84 (from Digital Map),Linda Zarr,Linda Zarr,PABLA31399,"Frankstown Branch Juniata River, in woods",,,PA,Blair County,,No,40.46922,-78.19874,41109,Frankstown Branch Juniata River,31399,312,5,2,"Cherry tree, 0.7 feet diameter, marked on streamward side, tree flagged on edge of field to indicate approximate location, mark 50 feet into woods.",9/16/2021 4:00:00 AM,839.2,2,6,Left,27725,6,4.4,1,,,Riverine,9/11/2021 4:00:00 AM,0,4,1584,1584,,,HWM#4,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.46792,-78.19804,40.46792,-78.19804,2021 Ida,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Missing Approval,Nail and HWM tag,Handheld GPS,WGS84 (from Digital Map),Linda Zarr,Linda Zarr,PABLA31400,"Frankstown Branch Juniata River, behind baseball field",,,PA,Blair County,,No,40.46792,-78.19804,41110,Frankstown Branch Juniata River,31400,312,5,2,"Downstream side of tree, 1.0 ft diameter, about 25 feet in woods, flagged at edge of woods.",9/16/2021 4:00:00 AM,839.7,2,6,Left,27724,6,3.5,1,,,Riverine,9/11/2021 4:00:00 AM,0,4,1584,1584,,,HWM#5,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.46284,-78.1971,40.46284,-78.1971,2021 Ida,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,Missing Approval,Nail and HWM tag,Handheld GPS,WGS84 (from Digital Map),Linda Zarr,Linda Zarr,PABLA31401,"Frankstown Branch Juniata River, behind septic treatment plant",,,PA,Blair County,,No,40.46284,-78.1971,41111,Frankstown Branch Juniata River,31401,312,5,1,"Landward side of walnut tree, 2.0 diameter, about 10 feet in wood, at end of levee, Flagged on branch.",9/16/2021 4:00:00 AM,845.4,2,6,Left,27729,6,4.1,1,,,Riverine,9/11/2021 4:00:00 AM,0,4,1584,1584,,,HWM#6,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.21438,-78.2655,40.21438,-78.2655,2021 Ida,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,Marla Stuckey,Nail and HWM tag,Handheld GPS,WGS84 (from Digital Map),Linda Zarr,Linda Zarr,PABED31402,"Raystown Branch Juniata River, upstream of bridge",,,PA,Bedford County,,No,40.21438,-78.2655,41112,Raystown Branch Juniata River,31402,312,5,1,"Well defined mud and seed lines on 2.6 feet diameter oak tree, 300 feet upstream of bridge near gage, on dirt path",9/17/2021 4:00:00 AM,814.1,2,6,Left,27718,6,2.1,1,,,Riverine,9/12/2021 4:00:00 AM,1,4,1584,1584,,,HWM1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.2158,-78.26562,40.2158,-78.26562,2021 Ida,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,Marla Stuckey,Marker,Handheld GPS,WGS84 (from Digital Map),Linda Zarr,Linda Zarr,PABED31403,"Raystown Branch Juniata River, wall of gage house",,,PA,Bedford County,,No,40.2158,-78.26562,41113,Raystown Branch Juniata River,31403,312,5,1,"Seed line marked with sharpie on upstream side of gage house, flagged on gage grounding wire.",9/17/2021 4:00:00 AM,813.5,2,6,Left,27719,4,4.2,1,,,Riverine,9/12/2021 4:00:00 AM,0,4,1584,1584,,,HWM2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.21795,-78.26514,40.21795,-78.26514,2021 Ida,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Missing Approval,Nail and HWM tag,Handheld GPS,WGS84 (from Digital Map),Linda Zarr,Linda Zarr,PABED31404,"Raystown Branch Juniata River, 1100 feet downstream of bridge",,,PA,Bedford County,,No,40.21795,-78.26514,41114,Raystown Branch Juniata River,31404,312,5,3,"Downstream side of tree, 10 feet streamward from edge of field.",9/17/2021 4:00:00 AM,812.9,2,6,Left,27720,6,5.8,1,,,Riverine,9/12/2021 4:00:00 AM,0,4,1584,1584,,,HWM3,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.21151,-78.26193,40.21151,-78.26193,2021 Ida,Seed line,Good: +/- 0.10 ft,,,Missing Approval,Nail,Handheld GPS,WGS84 (from Digital Map),Linda Zarr,,PABED31405,"Raystown Branch Juniata River, left bank upstream of bridge",,,PA,Bedford County,,No,40.21151,-78.26193,41115,Raystown Branch Juniata River,31405,312,5,2,Streamward side of oak tree 1600 feet upstream of bridge and 25 feet bankward of dirt path.,,,,,Left,27722,5,3.6,1,,No survey. Poor satellite reception. Unsuccessful,Riverine,9/12/2021 4:00:00 AM,0,4,1584,,,,HWM4,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.21,-78.25841,40.21,-78.25841,2021 Ida,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Missing Approval,Nail,Handheld GPS,WGS84 (from Digital Map),Linda Zarr,Linda Zarr,PABED31406,"Raystown Branch Juniata River, left bank upstream of bridge",,,PA,Bedford County,,No,40.21,-78.25841,41116,Raystown Branch Juniata River,31406,312,5,2,Downstream side of 1.5 feet diameter maple tree located 10 feet streamward from edge of field.,9/17/2021 4:00:00 AM,815.1,2,6,Left,27721,5,4.7,1,,,Riverine,9/12/2021 4:00:00 AM,0,4,1584,1584,,,HWM5,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.21903,-78.2548,40.21903,-78.2548,2021 Ida,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Missing Approval,Nail and HWM tag,Handheld GPS,WGS84 (from Digital Map),Linda Zarr,Linda Zarr,PABED31407,"Raystown Branch Juniata River, right bank downstream of gage",,,PA,Bedford County,,No,40.21903,-78.2548,41117,Raystown Branch Juniata River,31407,312,5,2,"Downstream side of 0.7 feet diameter walnut tree on steep bank, 20 feet streamward of path.",9/17/2021 4:00:00 AM,809.6,2,6,Right,27723,6,2.3,1,,,Riverine,9/12/2021 4:00:00 AM,0,4,1584,1584,,,HWM6,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
39.8744573,-75.592665,39.8744573,-75.592665,2021 Ida,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Missing Approval,,Phone/Car GPS,WGS84 (from Digital Map),Linda Zarr,Linda Zarr,PADEL31408,"Brandywine Creek, above US Route 1",,,PA,Delaware County,,No,39.8744573,-75.592665,41118,Brandywine Creek,31408,312,5,2,Downstream side of 4x4 pole #13 just landward of fenced off wetland area,9/15/2021 4:00:00 AM,172.1,2,6,Left,27798,,6.2,3,,,Riverine,9/12/2021 4:00:00 AM,1,4,1584,1584,,,HWM-912-1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
39.8792644,-75.599424,39.8792644,-75.599424,2021 Ida,Seed line,Good: +/- 0.10 ft,,,Marla Stuckey,Nail and HWM tag,Phone/Car GPS,WGS84 (from Digital Map),Linda Zarr,,PACHE31409,"Brandywine Creek, Creek Road",,,PA,Chester County,,No,39.8792644,-75.599424,41119,Brandywine Creek,31409,312,5,2,"Flagging and nail on downstream side, landward of Creek Road telephone pole VZ75",,,,,Left,27765,6,6,3,,Not surveyed - Mark is on a pole along road with no shoulder. No room to safely survey along this road.,Riverine,9/12/2021 4:00:00 AM,1,4,1584,,,,HWM-912-3,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
39.8781555,-75.5976822,39.8781555,-75.5976822,2021 Ida,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Missing Approval,,Phone/Car GPS,WGS84 (from Digital Map),Linda Zarr,Linda Zarr,PACHE31410,"Brandywine Creek, straight reach above US Route 1",,,PA,Chester County,,No,39.8781555,-75.5976822,41120,Brandywine Creek,31410,312,5,3,"Upstream side of light post, on glass portion",9/15/2021 4:00:00 AM,173.4,2,6,Left,27762,,8.5,3,,,Riverine,9/12/2021 4:00:00 AM,1,4,1584,1584,,,HWM-912-2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
39.885929,-75.6053644,39.885929,-75.6053644,2021 Ida,Seed line,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,Marla Stuckey,Nail and HWM tag,Phone/Car GPS,WGS84 (from Digital Map),Linda Zarr,Linda Zarr,PACHE31411,"Brandywine Creek, intersection of Brintons Bridge Road and Creek Road",,,PA,Chester County,,No,39.885929,-75.6053644,41121,Brandywine Creek,31411,312,5,4,Upstream side of telephone pole PECO 89284 creekward of intersection of Brintons Bridge Road and Creek Road.,9/15/2021 4:00:00 AM,175.4,2,6,Left,27766,6,1.4,3,,,Riverine,9/12/2021 4:00:00 AM,1,4,1584,1584,,,HWM-912-4,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
